EmployeeId,PayComponent,EndDatefromPeriod,Account,Account_Name,Deptid,ProjectID,FundCode,PositionID,Emp_Dept_ID,ProgramCode,Ledger_Budget_Debit_minus_Credit,TransactionAmount,FiscalYearName
18006,Adjustment Entry - Add OT Portion of Allowances,5/27/17,51030,Salaries-Overtime,43,,1,32376,43,,"1,119.12","1,119.12",2017
17072,Adjustment Entry - Subtract OT Portion of Allowances,5/27/17,51010,Salaries - Full Time,43,,1,31389,45,,-210.05,-210.05,2017
17072,Adjustment Entry - Add OT Portion of Allowances,5/27/17,51030,Salaries-Overtime,43,,1,31389,45,,210.05,210.05,2017
17072,Hours Adjustment,5/27/17,51010,Salaries - Full Time,43,,1,31389,45,,529.9,529.9,2017
17072,Hourly FT Regular,5/27/17,51010,Salaries - Full Time,43,,1,31389,45,,"5,087.04","5,087.04",2017
17072,Overtime @ 1.5,5/27/17,51030,Salaries-Overtime,43,,1,31389,45,,"1,907.64","1,907.64",2017
17226,Hourly FT Regular,5/27/17,51010,Salaries - Full Time,43,,1,31326,41,,"5,087.04","5,087.04",2017
17226,Overtime @ 1.5,5/27/17,51030,Salaries-Overtime,43,,1,31326,41,,397.43,397.43,2017
17226,Hours Adjustment,5/27/17,51010,Salaries - Full Time,43,,1,31326,41,,-741.86,-741.86,2017
17226,Annual Leave,5/27/17,51010,Salaries - Full Time,43,,1,31326,41,,"1,271.76","1,271.76",2017
18006,Hours Adjustment,5/27/17,51010,Salaries - Full Time,43,,1,32376,43,,-572.32,-572.32,2017
18006,Overtime @ 1.5,5/27/17,51030,Salaries-Overtime,43,,1,32376,43,,"1,471.68","1,471.68",2017
18006,Overtime @ 1.5,5/27/17,51030,Salaries-Overtime,43,,1,32376,43,,"2,943.36","2,943.36",2017
18006,Vacation,5/27/17,51010,Salaries - Full Time,43,,1,32376,43,,981.12,981.12,2017
18006,Hourly FT Regular,5/27/17,51010,Salaries - Full Time,43,,1,32376,43,,"3,924.48","3,924.48",2017
18006,SUI (ER) Ontario Override Calculation (Do Not Use SUI (ER) shown in ER Paid Taxes Section below),5/27/17,57410,Disability/Unemployment,44,,1,32376,43,,1.32,1.32,2017
18006,457(b) ER FFA ICMA,5/27/17,51100,Fringe Benefits,44,,1,32376,43,,5.88,5.88,2017
18006,Group Basic Life Insurance,5/27/17,51100,Fringe Benefits,44,,1,32376,43,,0.32,0.32,2017
18006,Accidental Death & Dismemberment,5/27/17,51100,Fringe Benefits,44,,1,32376,43,,0.06,0.06,2017
18006,CalPERS Classic - Fire (ER Plan Rate),5/27/17,51100,Fringe Benefits,44,,1,32376,43,,78.67,78.67,2017
18006,CalPERS Classic - Fire (ER Contribution),5/27/17,51100,Fringe Benefits,44,,1,32376,43,,6.61,6.61,2017
18006,OPEBRT,5/27/17,51100,Fringe Benefits,44,,1,32376,43,,6.19,6.19,2017
18006,OPEB,5/27/17,51100,Fringe Benefits,44,,1,32376,43,,31.64,31.64,2017
18006,Workers' Comp,5/27/17,57310,Workers Compensation,44,,1,32376,43,,22.14,22.14,2017
18006,Medicare (ER),5/27/17,51100,Fringe Benefits,44,,1,32376,43,,6.63,6.63,2017
18006,1959 PERS Survivor Benefit-Fire,5/27/17,51100,Fringe Benefits,44,,1,32376,43,,0.04,0.04,2017
18006,Overtime @ 1.5,5/27/17,51030,Salaries-Overtime,44,,1,32376,43,,490.56,490.56,2017
18893,Medicare (ER),5/27/17,51100,Fringe Benefits,45,,1,34703,45,,63.33,63.33,2017
18893,Group Basic Life Insurance,5/27/17,51100,Fringe Benefits,45,,1,34703,45,,3.83,3.83,2017
18893,Accidental Death & Dismemberment,5/27/17,51100,Fringe Benefits,45,,1,34703,45,,0.73,0.73,2017
18893,401(a) Employer VOYA,5/27/17,51100,Fringe Benefits,45,,1,34703,45,,100,100,2017
18893,OASDI (ER),5/27/17,51100,Fringe Benefits,45,,1,34703,45,,270.78,270.78,2017
18893,Long Term Disability,5/27/17,57410,Disability/Unemployment,45,,1,34703,45,,25.21,25.21,2017
18893,Short Term Disability,5/27/17,57410,Disability/Unemployment,45,,1,34703,45,,0.68,0.68,2017
18893,SUI (ER) Ontario Override Calculation (Do Not Use SUI (ER) shown in ER Paid Taxes Section below),5/27/17,57410,Disability/Unemployment,45,,1,34703,45,,25.14,25.14,2017
18893,Dental Allotment,5/27/17,51100,Fringe Benefits,45,,1,34703,45,,62.2,62.2,2017
18893,Health Allotment for Waived Coverage,5/27/17,51100,Fringe Benefits,45,,1,34703,45,,210,210,2017
18893,Cell Phone Data,5/27/17,51100,Fringe Benefits,45,,1,34703,45,,15,15,2017
18893,Voice Cell Phone (Amt Based),5/27/17,51100,Fringe Benefits,45,,1,34703,45,,20,20,2017
18893,Vision Allotment,5/27/17,51100,Fringe Benefits,45,,1,34703,45,,9.08,9.08,2017
18893,CalPERS Classic - Misc (ER Plan Rate),5/27/17,51100,Fringe Benefits,45,,1,34703,45,,689.06,689.06,2017
18893,OPEBRT,5/27/17,51100,Fringe Benefits,45,,1,34703,45,,33.66,33.66,2017
18893,OPEB,5/27/17,51100,Fringe Benefits,45,,1,34703,45,,124.25,124.25,2017
18893,Workers' Comp,5/27/17,57310,Workers Compensation,45,,1,34703,45,,26.18,26.18,2017
18893,Hourly FT Regular,5/27/17,51010,Salaries - Full Time,45,,1,34703,45,,"2,077.60","2,077.60",2017
18893,Annual Leave,5/27/17,51010,Salaries - Full Time,45,,1,34703,45,,"2,077.60","2,077.60",2017
80139,457(b) ER PMG VOYA,5/27/17,51100,Fringe Benefits,248,,1,32822,21,,300,300,2017
80139,Cell Phone Data,5/27/17,51100,Fringe Benefits,248,,1,32822,21,,15,15,2017
80139,Vision Allotment,5/27/17,51100,Fringe Benefits,248,,1,32822,21,,5.06,5.06,2017
80139,Medicare (ER),5/27/17,51100,Fringe Benefits,248,,1,32822,21,,80.44,80.44,2017
80139,Dental Allotment,5/27/17,51100,Fringe Benefits,248,,1,32822,21,,41.05,41.05,2017
80139,SUI (ER) Ontario Override Calculation (Do Not Use SUI (ER) shown in ER Paid Taxes Section below),5/27/17,57410,Disability/Unemployment,248,,1,32822,21,,30.57,30.57,2017
80139,Group Basic Life Insurance,5/27/17,51100,Fringe Benefits,248,,1,32822,21,,22.5,22.5,2017
80139,Accidental Death & Dismemberment,5/27/17,51100,Fringe Benefits,248,,1,32822,21,,4.05,4.05,2017
80139,Voice Cell Phone (Amt Based),5/27/17,51100,Fringe Benefits,248,,1,32822,21,,20,20,2017
80139,Health Allotment,5/27/17,51100,Fringe Benefits,248,,1,32822,21,,573.89,573.89,2017
80139,CalPERS Classic - Police (ER Plan Rate),5/27/17,51100,Fringe Benefits,248,,1,32822,21,,"2,106.09","2,106.09",2017
80139,OPEBRT,5/27/17,51100,Fringe Benefits,248,,1,32822,21,,208.48,208.48,2017
80139,CalPERS Classic - Police (ER Contribution),5/27/17,51100,Fringe Benefits,248,,1,32822,21,,151.81,151.81,2017
80139,OPEB,5/27/17,51100,Fringe Benefits,248,,1,32822,21,,758,758,2017
80139,Educational Incentive Pay (Pct Based),5/27/17,51010,Salaries - Full Time,248,,1,32822,21,,211.87,211.87,2017
80139,Bilingual Pay (Pct Based),5/27/17,51010,Salaries - Full Time,248,,1,32822,21,,282.49,282.49,2017
80139,Adjustment Entry - Subtract OT Portion of Allowances,5/27/17,51010,Salaries - Full Time,248,,1,32822,21,,-13.53,-13.53,2017
80139,Adjustment Entry - Add OT Portion of Allowances,5/27/17,51030,Salaries-Overtime,248,,1,32822,21,,13.53,13.53,2017
80139,Workers' Comp,5/27/17,57310,Workers Compensation,248,,1,32822,21,,508.54,508.54,2017
80139,Hourly FT Regular,5/27/17,51010,Salaries - Full Time,248,,1,32822,21,,"2,289.60","2,289.60",2017
80139,Hourly FT Regular,5/27/17,51010,Salaries - Full Time,248,,1,32822,21,,"2,289.60","2,289.60",2017
80139,Overtime @ 1.5,5/27/17,51030,Salaries-Overtime,248,,1,32822,21,,128.79,128.79,2017
19429,Health Allotment,5/27/17,51100,Fringe Benefits,161,,34,31057,43,,667.5,667.5,2017
19429,Cell Phone Data,5/27/17,51100,Fringe Benefits,161,,34,31057,43,,15,15,2017
19429,Medicare (ER),5/27/17,51100,Fringe Benefits,161,,34,31057,43,,38.12,38.12,2017
19429,SUI (ER) Ontario Override Calculation (Do Not Use SUI (ER) shown in ER Paid Taxes Section below),5/27/17,57410,Disability/Unemployment,161,,34,31057,43,,15.37,15.37,2017
19429,Vision Allotment,5/27/17,51100,Fringe Benefits,161,,34,31057,43,,9.08,9.08,2017
19429,Group Basic Life Insurance,5/27/17,51100,Fringe Benefits,161,,34,31057,43,,2.6,2.6,2017
19429,Dental Allotment,5/27/17,51100,Fringe Benefits,161,,34,31057,43,,62.2,62.2,2017
19429,Accidental Death & Dismemberment,5/27/17,51100,Fringe Benefits,161,,34,31057,43,,0.51,0.51,2017
19429,OASDI (ER),5/27/17,51100,Fringe Benefits,161,,34,31057,43,,162.98,162.98,2017
19429,401(a) Employer ICMA,5/27/17,51100,Fringe Benefits,161,,34,31057,43,,24.09,24.09,2017
19429,Voice Cell Phone (Amt Based),5/27/17,51100,Fringe Benefits,161,,34,31057,43,,20,20,2017
19429,Long Term Disability,5/27/17,57410,Disability/Unemployment,161,,34,31057,43,,15.34,15.34,2017
19429,Short Term Disability,5/27/17,57410,Disability/Unemployment,161,,34,31057,43,,0.66,0.66,2017
19429,Workers' Comp,5/27/17,57310,Workers Compensation,161,,34,31057,43,,16.98,16.98,2017
19429,CalPERS PEPRA - Misc (ER Plan Rate),5/27/17,51100,Fringe Benefits,161,,34,31057,43,,419.04,419.04,2017
19429,OPEBRT,5/27/17,51100,Fringe Benefits,161,,34,31057,43,,10.62,10.62,2017
19429,OPEB,5/27/17,51100,Fringe Benefits,161,,34,31057,43,,80.37,80.37,2017
19429,Sick Leave Full-Time,5/27/17,51010,Salaries - Full Time,161,,34,31057,43,,131.12,131.12,2017
19429,On Call IT (S-S),5/27/17,51010,Salaries - Full Time,161,,34,31057,43,,25,25,2017
19429,Hourly FT Regular,5/27/17,51010,Salaries - Full Time,161,,34,31057,43,,590.04,590.04,2017
19429,Hourly FT Regular,5/27/17,51010,Salaries - Full Time,161,,34,31057,43,,827.7,827.7,2017
19429,Comp Time Used,5/27/17,51010,Salaries - Full Time,161,,34,31057,43,,295.02,295.02,2017
19429,On Call IT (M-F),5/27/17,51010,Salaries - Full Time,161,,34,31057,43,,10,10,2017
19429,On Call IT (M-F),5/27/17,51010,Salaries - Full Time,161,,34,31057,43,,10,10,2017
19429,Comp Time Used,5/27/17,51010,Salaries - Full Time,161,,34,31057,43,,352.39,352.39,2017
19429,Sick Leave Full-Time,5/27/17,51010,Salaries - Full Time,161,,34,31057,43,,426.14,426.14,2017
18606,Accidental Death & Dismemberment,5/27/17,51100,Fringe Benefits,162,,34,32170,162,,0.53,0.53,2017
18606,401(a) Employer ICMA,5/27/17,51100,Fringe Benefits,162,,34,32170,162,,25,25,2017
18606,Voice Cell Phone (Amt Based),5/27/17,51100,Fringe Benefits,162,,34,32170,162,,20,20,2017
18606,Health Allotment,5/27/17,51100,Fringe Benefits,162,,34,32170,162,,667.5,667.5,2017
18606,Cell Phone Data,5/27/17,51100,Fringe Benefits,162,,34,32170,162,,15,15,2017
18606,Vision Allotment,5/27/17,51100,Fringe Benefits,162,,34,32170,162,,9.08,9.08,2017
18606,Dental Allotment,5/27/17,51100,Fringe Benefits,162,,34,32170,162,,62.2,62.2,2017
18606,Long Term Disability,5/27/17,57410,Disability/Unemployment,162,,34,32170,162,,18.44,18.44,2017
18606,Short Term Disability,5/27/17,57410,Disability/Unemployment,162,,34,32170,162,,0.68,0.68,2017
18606,Medicare (ER),5/27/17,51100,Fringe Benefits,162,,34,32170,162,,43.12,43.12,2017
18606,SUI (ER) Ontario Override Calculation (Do Not Use SUI (ER) shown in ER Paid Taxes Section below),5/27/17,57410,Disability/Unemployment,162,,34,32170,162,,18.45,18.45,2017
18606,OASDI (ER),5/27/17,51100,Fringe Benefits,162,,34,32170,162,,184.39,184.39,2017
18606,Group Basic Life Insurance,5/27/17,51100,Fringe Benefits,162,,34,32170,162,,2.7,2.7,2017
18576,Accidental Death & Dismemberment,5/27/17,51100,Fringe Benefits,162,,34,34248,202,,0.53,0.53,2017
18576,Health Allotment,5/27/17,51100,Fringe Benefits,162,,34,34248,202,,667.5,667.5,2017
18576,401(a) Employer ICMA,5/27/17,51100,Fringe Benefits,162,,34,34248,202,,25,25,2017
18576,OASDI (ER),5/27/17,51100,Fringe Benefits,162,,34,34248,202,,270.22,270.22,2017
18576,Voice Cell Phone (Amt Based),5/27/17,51100,Fringe Benefits,162,,34,34248,202,,20,20,2017
18576,Long Term Disability,5/27/17,57410,Disability/Unemployment,162,,34,34248,202,,23.59,23.59,2017
18576,Cell Phone Data,5/27/17,51100,Fringe Benefits,162,,34,34248,202,,15,15,2017
18576,Short Term Disability,5/27/17,57410,Disability/Unemployment,162,,34,34248,202,,0.68,0.68,2017
18576,Vision Allotment,5/27/17,51100,Fringe Benefits,162,,34,34248,202,,9.08,9.08,2017
18576,Dental Allotment,5/27/17,51100,Fringe Benefits,162,,34,34248,202,,62.2,62.2,2017
18576,Medicare (ER),5/27/17,51100,Fringe Benefits,162,,34,34248,202,,63.19,63.19,2017
18576,SUI (ER) Ontario Override Calculation (Do Not Use SUI (ER) shown in ER Paid Taxes Section below),5/27/17,57410,Disability/Unemployment,162,,34,34248,202,,24.7,24.7,2017
18576,Group Basic Life Insurance,5/27/17,51100,Fringe Benefits,162,,34,34248,202,,2.7,2.7,2017
17104,Group Basic Life Insurance,5/27/17,51100,Fringe Benefits,162,,34,30956,161,,2.91,2.91,2017
17104,SUI (ER) Ontario Override Calculation (Do Not Use SUI (ER) shown in ER Paid Taxes Section below),5/27/17,57410,Disability/Unemployment,162,,34,30956,161,,24.71,24.71,2017
17104,Short Term Disability,5/27/17,57410,Disability/Unemployment,162,,34,30956,161,,0.52,0.52,2017
17104,Accidental Death & Dismemberment,5/27/17,51100,Fringe Benefits,162,,34,30956,161,,0.56,0.56,2017
17104,Voice Cell Phone (Amt Based),5/27/17,51100,Fringe Benefits,162,,34,30956,161,,20,20,2017
17104,OASDI (ER),5/27/17,51100,Fringe Benefits,162,,34,30956,161,,252.78,252.78,2017
17104,Health Allotment,5/27/17,51100,Fringe Benefits,162,,34,30956,161,,690,690,2017
17104,Cell Phone Data,5/27/17,51100,Fringe Benefits,162,,34,30956,161,,15,15,2017
17104,401(a) Employer ICMA,5/27/17,51100,Fringe Benefits,162,,34,30956,161,,85.55,85.55,2017
17104,Vision Allotment,5/27/17,51100,Fringe Benefits,162,,34,30956,161,,9.08,9.08,2017
17104,Dental Allotment,5/27/17,51100,Fringe Benefits,162,,34,30956,161,,62.2,62.2,2017
17104,Medicare (ER),5/27/17,51100,Fringe Benefits,162,,34,30956,161,,59.12,59.12,2017
17104,Long Term Disability,5/27/17,57410,Disability/Unemployment,162,,34,30956,161,,24.81,24.81,2017
18606,OPEB,5/27/17,51100,Fringe Benefits,162,,34,32170,162,,96.65,96.65,2017
18606,Workers' Comp,5/27/17,57310,Workers Compensation,162,,34,32170,162,,19.15,19.15,2017
18606,CalPERS Classic - Misc (ER Plan Rate),5/27/17,51100,Fringe Benefits,162,,34,32170,162,,503.99,503.99,2017
17104,CalPERS Classic - Misc (ER Plan Rate),5/27/17,51100,Fringe Benefits,162,,34,30956,161,,678.35,678.35,2017
18606,OPEBRT,5/27/17,51100,Fringe Benefits,162,,34,32170,162,,12.77,12.77,2017
17104,OPEBRT,5/27/17,51100,Fringe Benefits,162,,34,30956,161,,33.14,33.14,2017
17104,OPEB,5/27/17,51100,Fringe Benefits,162,,34,30956,161,,122.31,122.31,2017
17104,Workers' Comp,5/27/17,57310,Workers Compensation,162,,34,30956,161,,25.77,25.77,2017
18576,OPEBRT,5/27/17,51100,Fringe Benefits,162,,34,34248,202,,17.15,17.15,2017
18576,OPEB,5/27/17,51100,Fringe Benefits,162,,34,34248,202,,129.83,129.83,2017
18576,Workers' Comp,5/27/17,57310,Workers Compensation,162,,34,34248,202,,25.72,25.72,2017
18576,CalPERS Classic - Misc (ER Plan Rate),5/27/17,51100,Fringe Benefits,162,,34,34248,202,,676.98,676.98,2017
18606,Hourly FT Regular,5/27/17,51010,Salaries - Full Time,162,,34,32170,162,,"1,519.60","1,519.60",2017
18606,Hourly FT Regular,5/27/17,51010,Salaries - Full Time,162,,34,32170,162,,"1,519.60","1,519.60",2017
17104,Hourly FT Regular,5/27/17,51010,Salaries - Full Time,162,,34,30956,161,,"3,294.76","3,294.76",2017
17104,Management Leave,5/27/17,51010,Salaries - Full Time,162,,34,30956,161,,605.16,605.16,2017
18576,Vacation,5/27/17,51010,Salaries - Full Time,162,,34,34248,202,,24.3,24.3,2017
18576,Hourly FT Regular,5/27/17,51010,Salaries - Full Time,162,,34,34248,202,,194.4,194.4,2017
18576,Overtime @ 1.5,5/27/17,51030,Salaries-Overtime,162,,34,34248,202,,328.05,328.05,2017
18576,Hourly FT Regular,5/27/17,51010,Salaries - Full Time,162,,34,34248,202,,"1,895.40","1,895.40",2017
18576,Overtime @ 1.5,5/27/17,51030,Salaries-Overtime,162,,34,34248,202,,18.23,18.23,2017
18576,Vacation,5/27/17,51010,Salaries - Full Time,162,,34,34248,202,,48.6,48.6,2017
18576,Hourly FT Regular,5/27/17,51010,Salaries - Full Time,162,,34,34248,202,,"1,919.70","1,919.70",2017
17104,CalPERS Classic - Misc (ER Plan Rate),5/27/17,51100,Fringe Benefits,202,,34,30956,161,,213.68,213.68,2017
17104,SUI (ER) Ontario Override Calculation (Do Not Use SUI (ER) shown in ER Paid Taxes Section below),5/27/17,57410,Disability/Unemployment,202,,34,30956,161,,7.78,7.78,2017
17104,Medicare (ER),5/27/17,51100,Fringe Benefits,202,,34,30956,161,,18.62,18.62,2017
17104,Group Basic Life Insurance,5/27/17,51100,Fringe Benefits,202,,34,30956,161,,0.92,0.92,2017
17104,OPEBRT,5/27/17,51100,Fringe Benefits,202,,34,30956,161,,10.44,10.44,2017
17104,Accidental Death & Dismemberment,5/27/17,51100,Fringe Benefits,202,,34,30956,161,,0.17,0.17,2017
17104,OPEB,5/27/17,51100,Fringe Benefits,202,,34,30956,161,,38.53,38.53,2017
17104,401(a) Employer ICMA,5/27/17,51100,Fringe Benefits,202,,34,30956,161,,26.95,26.95,2017
17104,Workers' Comp,5/27/17,57310,Workers Compensation,202,,34,30956,161,,8.12,8.12,2017
17104,OASDI (ER),5/27/17,51100,Fringe Benefits,202,,34,30956,161,,79.63,79.63,2017
17104,Long Term Disability,5/27/17,57410,Disability/Unemployment,202,,34,30956,161,,7.82,7.82,2017
17104,Short Term Disability,5/27/17,57410,Disability/Unemployment,202,,34,30956,161,,0.16,0.16,2017
19429,OPEB,5/27/17,51100,Fringe Benefits,202,,34,31057,43,,1.63,1.63,2017
19429,OPEB,5/27/17,51100,Fringe Benefits,202,,34,31057,43,,1.17,1.17,2017
19429,OPEB,5/27/17,51100,Fringe Benefits,202,,34,31057,43,,0.23,0.23,2017
19429,401(a) Employer ICMA,5/27/17,51100,Fringe Benefits,202,,34,31057,43,,0.49,0.49,2017
19429,401(a) Employer ICMA,5/27/17,51100,Fringe Benefits,202,,34,31057,43,,0.35,0.35,2017
19429,401(a) Employer ICMA,5/27/17,51100,Fringe Benefits,202,,34,31057,43,,0.07,0.07,2017
19429,Workers' Comp,5/27/17,57310,Workers Compensation,202,,34,31057,43,,0.35,0.35,2017
19429,Workers' Comp,5/27/17,57310,Workers Compensation,202,,34,31057,43,,0.25,0.25,2017
19429,Group Basic Life Insurance,5/27/17,51100,Fringe Benefits,202,,34,31057,43,,0.05,0.05,2017
19429,Workers' Comp,5/27/17,57310,Workers Compensation,202,,34,31057,43,,0.05,0.05,2017
19429,Group Basic Life Insurance,5/27/17,51100,Fringe Benefits,202,,34,31057,43,,0.04,0.04,2017
19429,Group Basic Life Insurance,5/27/17,51100,Fringe Benefits,202,,34,31057,43,,0.01,0.01,2017
19429,Long Term Disability,5/27/17,57410,Disability/Unemployment,202,,34,31057,43,,0.31,0.31,2017
19429,CalPERS PEPRA - Misc (ER Plan Rate),5/27/17,51100,Fringe Benefits,202,,34,31057,43,,8.52,8.52,2017
19429,Long Term Disability,5/27/17,57410,Disability/Unemployment,202,,34,31057,43,,0.22,0.22,2017
19429,CalPERS PEPRA - Misc (ER Plan Rate),5/27/17,51100,Fringe Benefits,202,,34,31057,43,,6.09,6.09,2017
19429,CalPERS PEPRA - Misc (ER Plan Rate),5/27/17,51100,Fringe Benefits,202,,34,31057,43,,1.22,1.22,2017
19429,Long Term Disability,5/27/17,57410,Disability/Unemployment,202,,34,31057,43,,0.04,0.04,2017
19429,Short Term Disability,5/27/17,57410,Disability/Unemployment,202,,34,31057,43,,0.01,0.01,2017
19429,Accidental Death & Dismemberment,5/27/17,51100,Fringe Benefits,202,,34,31057,43,,0.01,0.01,2017
19429,Accidental Death & Dismemberment,5/27/17,51100,Fringe Benefits,202,,34,31057,43,,0.01,0.01,2017
19429,Short Term Disability,5/27/17,57410,Disability/Unemployment,202,,34,31057,43,,0.01,0.01,2017
19429,SUI (ER) Ontario Override Calculation (Do Not Use SUI (ER) shown in ER Paid Taxes Section below),5/27/17,57410,Disability/Unemployment,202,,34,31057,43,,0.31,0.31,2017
19429,SUI (ER) Ontario Override Calculation (Do Not Use SUI (ER) shown in ER Paid Taxes Section below),5/27/17,57410,Disability/Unemployment,202,,34,31057,43,,0.22,0.22,2017
19429,SUI (ER) Ontario Override Calculation (Do Not Use SUI (ER) shown in ER Paid Taxes Section below),5/27/17,57410,Disability/Unemployment,202,,34,31057,43,,0.04,0.04,2017
19429,OASDI (ER),5/27/17,51100,Fringe Benefits,202,,34,31057,43,,3.32,3.32,2017
19429,OASDI (ER),5/27/17,51100,Fringe Benefits,202,,34,31057,43,,2.37,2.37,2017
19429,OASDI (ER),5/27/17,51100,Fringe Benefits,202,,34,31057,43,,0.47,0.47,2017
19429,Medicare (ER),5/27/17,51100,Fringe Benefits,202,,34,31057,43,,0.78,0.78,2017
19429,Medicare (ER),5/27/17,51100,Fringe Benefits,202,,34,31057,43,,0.55,0.55,2017
19429,Medicare (ER),5/27/17,51100,Fringe Benefits,202,,34,31057,43,,0.11,0.11,2017
19429,OPEBRT,5/27/17,51100,Fringe Benefits,202,,34,31057,43,,0.22,0.22,2017
19429,OPEBRT,5/27/17,51100,Fringe Benefits,202,,34,31057,43,,0.15,0.15,2017
19429,OPEBRT,5/27/17,51100,Fringe Benefits,202,,34,31057,43,,0.03,0.03,2017
17104,Hourly FT Regular,5/27/17,51010,Salaries - Full Time,202,,34,30956,161,,"1,479.28","1,479.28",2017
19429,On Call IT (M-F),5/27/17,51010,Salaries - Full Time,202,,34,31057,43,,70,70,2017
19429,On Call IT (S-S),5/27/17,51010,Salaries - Full Time,202,,34,31057,43,,50,50,2017
19429,On Call IT (M-F),5/27/17,51010,Salaries - Full Time,202,,34,31057,43,,10,10,2017
80161,Cell Phone Data,6/6/20,51100,Fringe Benefits,16,,1,32721,16,,15,15,2020
80161,Long Term Disability,6/6/20,57410,Disability/Unemployment,16,,1,32721,16,,32.49,32.49,2020
80161,Vision Allotment,6/6/20,51100,Fringe Benefits,16,,1,32721,16,,8.62,8.62,2020
80161,401(a) Employer VOYA,6/6/20,51100,Fringe Benefits,16,,1,32721,16,,112.5,112.5,2020
80161,SUI (ER) Ontario Override Calculation (Do Not Use SUI (ER) shown in ER Paid Taxes Section below),6/6/20,57410,Disability/Unemployment,16,,1,32721,16,,32.35,32.35,2020
80161,Health Allotment,6/6/20,51100,Fringe Benefits,16,,1,32721,16,,863.71,863.71,2020
80161,Medicare (ER),6/6/20,51100,Fringe Benefits,16,,1,32721,16,,76.63,76.63,2020
80161,Short Term Disability,6/6/20,57410,Disability/Unemployment,16,,1,32721,16,,0.68,0.68,2020
80161,Accidental Death & Dismemberment,6/6/20,51100,Fringe Benefits,16,,1,32721,16,,1.01,1.01,2020
80161,Group Basic Life Insurance,6/6/20,51100,Fringe Benefits,16,,1,32721,16,,5.63,5.63,2020
80161,Voice Cell Phone (Amt Based),6/6/20,51100,Fringe Benefits,16,,1,32721,16,,20,20,2020
80161,Dental Allotment,6/6/20,51100,Fringe Benefits,16,,1,32721,16,,58.47,58.47,2020
80161,OASDI (ER),6/6/20,51100,Fringe Benefits,16,,1,32721,16,,327.68,327.68,2020
80161,CalPERS Classic - Misc (ER Plan Rate-UAL),6/6/20,51100,Fringe Benefits,16,,1,32721,16,,640.58,640.58,2020
80161,Holiday,6/6/20,51010,Salaries - Full Time,16,,1,32721,16,,669.5,669.5,2020
80161,CalPERS Classic - Misc (ER Plan Rate),6/6/20,51100,Fringe Benefits,16,,1,32721,16,,516.21,516.21,2020
80161,Workers' Comp,6/6/20,57310,Workers Compensation,16,,1,32721,16,,33.75,33.75,2020
80161,Hourly FT Regular,6/6/20,51010,Salaries - Full Time,16,,1,32721,16,,"4,686.50","4,686.50",2020
15001,Health Allotment,6/6/20,51100,Fringe Benefits,21,,1,32562,38,,863.71,863.71,2020
15001,SUI (ER) Ontario Override Calculation (Do Not Use SUI (ER) shown in ER Paid Taxes Section below),6/6/20,57410,Disability/Unemployment,21,,1,32562,38,,39.49,39.49,2020
15001,Cell Phone Data,6/6/20,51100,Fringe Benefits,21,,1,32562,38,,15,15,2020
15001,Medicare (ER),6/6/20,51100,Fringe Benefits,21,,1,32562,38,,138.21,138.21,2020
15001,Dental Allotment,6/6/20,51100,Fringe Benefits,21,,1,32562,38,,58.47,58.47,2020
15001,Vision Allotment,6/6/20,51100,Fringe Benefits,21,,1,32562,38,,8.62,8.62,2020
15001,Group Basic Life Insurance,6/6/20,51100,Fringe Benefits,21,,1,32562,38,,21.51,21.51,2020
15001,Accidental Death & Dismemberment,6/6/20,51100,Fringe Benefits,21,,1,32562,38,,3.87,3.87,2020
15001,401(a) Employer VOYA,6/6/20,51100,Fringe Benefits,21,,1,32562,38,,334.54,334.54,2020
15001,Voice Cell Phone (Amt Based),6/6/20,51100,Fringe Benefits,21,,1,32562,38,,20,20,2020
15001,Adjustment Entry - Subtract OT Portion of Allowances,6/6/20,51010,Salaries - Full Time,21,,1,32562,38,,-32.49,-32.49,2020
15001,Educational Incentive Pay (Pct Based),6/6/20,51010,Salaries - Full Time,21,,1,32562,38,,628.13,628.13,2020
15001,Medicare (ER),6/6/20,51100,Fringe Benefits,21,,1,32562,38,EM203,6.39,6.39,2020
15001,Adjustment Entry - Add OT Portion of Allowances,6/6/20,51030,Salaries-Overtime,21,,1,32562,38,,32.49,32.49,2020
15001,Group Basic Life Insurance,6/6/20,51100,Fringe Benefits,21,,1,32562,38,EM203,0.99,0.99,2020
15001,Workers' Comp,6/6/20,57310,Workers Compensation,21,,1,32562,38,EM203,30.4,30.4,2020
15001,Workers' Comp,6/6/20,57310,Workers Compensation,21,,1,32562,38,,658.11,658.11,2020
15001,Hourly FT Regular,6/6/20,51010,Salaries - Full Time,21,,1,32562,38,,"3,208.80","3,208.80",2020
15001,Overtime @ 1.5,6/6/20,51030,Salaries-Overtime,21,,1,32562,38,EM203,481.32,481.32,2020
15001,CalPERS Classic - Police (ER Plan Rate),6/6/20,51100,Fringe Benefits,21,,1,32562,38,EM203,64.52,64.52,2020
15001,CalPERS Classic - Police (ER Plan Rate),6/6/20,51100,Fringe Benefits,21,,1,32562,38,,"1,396.48","1,396.48",2020
15001,SUI (ER) Ontario Override Calculation (Do Not Use SUI (ER) shown in ER Paid Taxes Section below),6/6/20,57410,Disability/Unemployment,21,,1,32562,38,EM203,1.82,1.82,2020
